term,Negative freq,Plot freq,Positive freq,score,cnt,logcnt
stalked,1,0,0,-0.007751027598355844,1,0.0
gloom,1,0,0,-0.007751027598355844,1,0.0
burlap,1,0,0,-0.007751027598355844,1,0.0
murderers,0,0,1,0.007574867880211391,1,0.0
dastardly,0,0,1,0.007574867880211391,1,0.0
gothic,0,0,1,0.007574867880211391,1,0.0
sites,0,0,2,0.015208455666470933,2,1.0
videotapes,0,0,1,0.007574867880211391,1,0.0
apprehension,1,0,0,-0.007751027598355844,1,0.0
wella,0,0,1,0.007574867880211391,1,0.0
frighten,0,0,1,0.007574867880211391,1,0.0
spectacularly,0,0,2,0.015208455666470933,2,1.0
disturb,0,0,1,0.007574867880211391,1,0.0
wes,1,0,0,-0.007751027598355844,1,0.0
elm,1,0,0,-0.007751027598355844,1,0.0
scattershot,0,0,1,0.007574867880211391,1,0.0
terrorizing,0,0,1,0.007574867880211391,1,0.0
tact,0,0,1,0.007574867880211391,1,0.0
reviewers,1,0,0,-0.007751027598355844,1,0.0
reviews,1,0,0,-0.007751027598355844,1,0.0
unnamed,1,0,0,-0.007751027598355844,1,0.0
hushed,1,0,0,-0.007751027598355844,1,0.0
substitutable,1,0,0,-0.007751027598355844,1,0.0
creepier,0,0,1,0.007574867880211391,1,0.0
explicit,0,0,1,0.007574867880211391,1,0.0
unseen,0,0,1,0.007574867880211391,1,0.0
suitably,0,0,1,0.007574867880211391,1,0.0
exasperating,1,0,0,-0.007751027598355844,1,0.0
competently,1,0,0,-0.007751027598355844,1,0.0
nadir,1,0,0,-0.007751027598355844,1,0.0
horrified,1,0,0,-0.007751027598355844,1,0.0
snooze,1,0,0,-0.007751027598355844,1,0.0
cintas,1,0,0,-0.007751027598355844,1,0.0
talento,1,0,0,-0.007751027598355844,1,0.0
tan,1,0,0,-0.007751027598355844,1,0.0
escondido,1,0,0,-0.007751027598355844,1,0.0
verdad,1,0,0,-0.007751027598355844,1,0.0
desde,1,0,0,-0.007751027598355844,1,0.0
algún,1,0,0,-0.007751027598355844,1,0.0
esté,1,0,0,-0.007751027598355844,1,0.0
quién,1,0,0,-0.007751027598355844,1,0.0
dónde,1,0,0,-0.007751027598355844,1,0.0
mandoki,1,0,0,-0.007751027598355844,1,0.0
tiene,2,0,0,-0.015443335290663537,2,1.0
malas,1,0,0,-0.007751027598355844,1,0.0
pues,1,0,0,-0.007751027598355844,1,0.0
realizando,1,0,0,-0.007751027598355844,1,0.0
sabe,1,0,0,-0.007751027598355844,1,0.0
kidnappings,1,0,0,-0.007751027598355844,1,0.0
jokers,1,0,0,-0.007751027598355844,1,0.0
stinker,1,0,0,-0.007751027598355844,1,0.0
fireballs,1,0,0,-0.007751027598355844,1,0.0
sleepless,0,0,1,0.007574867880211391,1,0.0
effectiveness,0,0,1,0.007574867880211391,1,0.0
remotely,3,0,0,-0.02313564298297123,3,1.5849625007211563
idiots,1,0,0,-0.007751027598355844,1,0.0
printed,1,0,0,-0.007751027598355844,1,0.0
iles,1,0,0,-0.007751027598355844,1,0.0
substituting,1,0,0,-0.007751027598355844,1,0.0
phones,1,0,0,-0.007751027598355844,1,0.0
charlize,1,0,0,-0.007751027598355844,1,0.0
courtney,1,0,0,-0.007751027598355844,1,0.0
distressing,1,0,0,-0.007751027598355844,1,0.0
manqué,1,0,0,-0.007751027598355844,1,0.0
dès,1,0,0,-0.007751027598355844,1,0.0
les,1,0,0,-0.007751027598355844,1,0.0
qui,1,0,0,-0.007751027598355844,1,0.0
première,1,0,0,-0.007751027598355844,1,0.0
presque,1,0,0,-0.007751027598355844,1,0.0
sur,1,0,0,-0.007751027598355844,1,0.0
nerfs,1,0,0,-0.007751027598355844,1,0.0
tombe,1,0,0,-0.007751027598355844,1,0.0
murdock,1,0,0,-0.007751027598355844,1,0.0
ba,1,0,0,-0.007751027598355844,1,0.0
location,1,0,0,-0.007751027598355844,1,0.0
theron,1,0,0,-0.007751027598355844,1,0.0
borderline,1,0,0,-0.007751027598355844,1,0.0
deteriorates,1,0,0,-0.007751027598355844,1,0.0
bacon,2,0,0,-0.015443335290663537,2,1.0
protracted,1,0,0,-0.007751027598355844,1,0.0
captive,1,0,0,-0.007751027598355844,1,0.0
description,2,0,0,-0.015443335290663537,2,1.0
splashes,1,0,0,-0.007751027598355844,1,0.0
strings,1,0,0,-0.007751027598355844,1,0.0
subjecting,1,0,0,-0.007751027598355844,1,0.0
mechanism,1,0,0,-0.007751027598355844,1,0.0
slumming,1,0,0,-0.007751027598355844,1,0.0
indifferently,1,0,0,-0.007751027598355844,1,0.0
programmer,1,0,1,-0.0001174398120963021,2,1.0
negligible,1,0,0,-0.007751027598355844,1,0.0
doomsday,1,0,0,-0.007751027598355844,1,0.0
propulsive,0,0,1,0.007574867880211391,1,0.0
backstory,0,0,1,0.007574867880211391,1,0.0
creatively,0,0,1,0.007574867880211391,1,0.0
mistaking,1,0,1,-0.0001174398120963021,2,1.0
1934,2,0,0,-0.015443335290663537,2,1.0
lilo,0,0,1,0.007574867880211391,1,0.0
spades,0,0,1,0.007574867880211391,1,0.0
unruly,0,0,1,0.007574867880211391,1,0.0
denlopp,0,0,1,0.007574867880211391,1,0.0
fluent,0,0,1,0.007574867880211391,1,0.0
flatula,0,0,1,0.007574867880211391,1,0.0
advises,0,0,1,0.007574867880211391,1,0.0
updatings,0,0,1,0.007574867880211391,1,0.0
mimics,0,0,1,0.007574867880211391,1,0.0
morph,0,0,1,0.007574867880211391,1,0.0
deckhand,0,0,1,0.007574867880211391,1,0.0
parrot,0,0,1,0.007574867880211391,1,0.0
mateys,0,0,1,0.007574867880211391,1,0.0
fertility,0,0,1,0.007574867880211391,1,0.0
rivals,0,0,1,0.007574867880211391,1,0.0
animations,0,0,1,0.007574867880211391,1,0.0
fied,1,0,1,-0.0001174398120963021,2,1.0
cosmic,0,0,1,0.007574867880211391,1,0.0
biennial,0,0,2,0.015208455666470933,2,1.0
narcotizing,0,0,1,0.007574867880211391,1,0.0
reimagine,1,0,0,-0.007751027598355844,1,0.0
sidekicks,1,0,0,-0.007751027598355844,1,0.0
plasma,0,0,1,0.007574867880211391,1,0.0
conduits,0,0,1,0.007574867880211391,1,0.0
swashbuckling,0,0,1,0.007574867880211391,1,0.0
monday,0,0,1,0.007574867880211391,1,0.0
desecrations,0,0,1,0.007574867880211391,1,0.0
aladdin,0,0,1,0.007574867880211391,1,0.0
musker,1,0,0,-0.007751027598355844,1,0.0
retina,1,0,0,-0.007751027598355844,1,0.0
clements,1,0,0,-0.007751027598355844,1,0.0
vacuum,1,0,0,-0.007751027598355844,1,0.0
enthrall,0,0,1,0.007574867880211391,1,0.0
immortals,1,0,0,-0.007751027598355844,1,0.0
capricious,1,0,0,-0.007751027598355844,1,0.0
russell,2,0,0,-0.015443335290663537,2,1.0
overwhelmingly,0,0,1,0.007574867880211391,1,0.0
screentuck,0,0,1,0.007574867880211391,1,0.0
eternity,0,0,1,0.007574867880211391,1,0.0
hefty,0,0,1,0.007574867880211391,1,0.0
richness,0,0,1,0.007574867880211391,1,0.0
bygone,1,0,0,-0.007751027598355844,1,0.0
stream,0,0,1,0.007574867880211391,1,0.0
woodland,0,0,1,0.007574867880211391,1,0.0
syrup,1,0,0,-0.007751027598355844,1,0.0
conundrum,1,0,0,-0.007751027598355844,1,0.0
argument,0,0,1,0.007574867880211391,1,0.0
highlander,1,0,0,-0.007751027598355844,1,0.0
lolita,2,0,0,-0.015443335290663537,2,1.0
castrated,1,0,0,-0.007751027598355844,1,0.0
charitable,1,0,0,-0.007751027598355844,1,0.0
advantages,0,0,1,0.007574867880211391,1,0.0
bledel,1,0,0,-0.007751027598355844,1,0.0
destiny,0,0,1,0.007574867880211391,1,0.0
comforted,0,0,1,0.007574867880211391,1,0.0
boots,1,0,0,-0.007751027598355844,1,0.0
hobnail,1,0,0,-0.007751027598355844,1,0.0
babbitt,1,0,0,-0.007751027598355844,1,0.0
occasion,0,0,1,0.007574867880211391,1,0.0
unearthed,0,0,1,0.007574867880211391,1,0.0
flotsam,0,0,1,0.007574867880211391,1,0.0
savored,0,0,1,0.007574867880211391,1,0.0
plod,1,0,0,-0.007751027598355844,1,0.0
impressed,1,0,0,-0.007751027598355844,1,0.0
laconic,1,0,0,-0.007751027598355844,1,0.0
harks,0,0,1,0.007574867880211391,1,0.0
weighty,1,0,0,-0.007751027598355844,1,0.0
nonthreatening,0,0,1,0.007574867880211391,1,0.0
katherine,1,0,0,-0.007751027598355844,1,0.0
automated,1,0,0,-0.007751027598355844,1,0.0
newly,1,0,0,-0.007751027598355844,1,0.0
auditorium,1,0,0,-0.007751027598355844,1,0.0
somebodies,0,0,1,0.007574867880211391,1,0.0
proclaim,0,0,1,0.007574867880211391,1,0.0
according,1,0,0,-0.007751027598355844,1,0.0
evening,0,0,1,0.007574867880211391,1,0.0
guiltless,0,0,1,0.007574867880211391,1,0.0
bons,0,0,1,0.007574867880211391,1,0.0
extension,0,0,1,0.007574867880211391,1,0.0
airy,0,0,1,0.007574867880211391,1,0.0
painless,1,0,0,-0.007751027598355844,1,0.0
respective,1,0,0,-0.007751027598355844,1,0.0
opposites,1,0,0,-0.007751027598355844,1,0.0
trifling,1,0,0,-0.007751027598355844,1,0.0
seizing,1,0,0,-0.007751027598355844,1,0.0
tics,1,0,0,-0.007751027598355844,1,0.0
haplessness,1,0,0,-0.007751027598355844,1,0.0
sensational,0,0,1,0.007574867880211391,1,0.0
nonchalant,0,0,1,0.007574867880211391,1,0.0
meshes,0,0,1,0.007574867880211391,1,0.0
congeniality,1,0,0,-0.007751027598355844,1,0.0
vat,1,0,0,-0.007751027598355844,1,0.0
cream,1,0,0,-0.007751027598355844,1,0.0
savvier,0,0,2,0.015208455666470933,2,1.0
spoofs,0,0,2,0.015208455666470933,2,1.0
lulls,0,0,1,0.007574867880211391,1,0.0
griffin,0,0,2,0.015208455666470933,2,1.0
dishes,0,0,1,0.007574867880211391,1,0.0
ton,0,0,1,0.007574867880211391,1,0.0
downplays,0,0,1,0.007574867880211391,1,0.0
outrageousness,0,0,1,0.007574867880211391,1,0.0
beating,0,0,2,0.015208455666470933,2,1.0
outre,0,0,1,0.007574867880211391,1,0.0
dorkier,0,0,1,0.007574867880211391,1,0.0
inseparable,0,0,1,0.007574867880211391,1,0.0
ub,0,0,1,0.007574867880211391,1,0.0
bamboozled,0,0,1,0.007574867880211391,1,0.0
july,0,0,1,0.007574867880211391,1,0.0
strains,0,0,1,0.007574867880211391,1,0.0
buster,0,0,1,0.007574867880211391,1,0.0
affectionately,0,0,1,0.007574867880211391,1,0.0
unafraid,0,0,1,0.007574867880211391,1,0.0
tay,0,0,1,0.007574867880211391,1,0.0
sa,0,0,1,0.007574867880211391,1,0.0
softness,0,0,1,0.007574867880211391,1,0.0
exhausted,0,0,1,0.007574867880211391,1,0.0
aplenty,0,0,1,0.007574867880211391,1,0.0
urine,0,0,1,0.007574867880211391,1,0.0
semen,0,0,1,0.007574867880211391,1,0.0
substances,0,0,1,0.007574867880211391,1,0.0
ridley,0,0,1,0.007574867880211391,1,0.0
prechewed,1,0,0,-0.007751027598355844,1,0.0
traffics,1,0,0,-0.007751027598355844,1,0.0
drill,1,0,0,-0.007751027598355844,1,0.0
discomfiting,0,0,1,0.007574867880211391,1,0.0
bonehead,0,0,1,0.007574867880211391,1,0.0
everytime,0,0,1,0.007574867880211391,1,0.0
steady,0,0,1,0.007574867880211391,1,0.0
tended,1,0,0,-0.007751027598355844,1,0.0
harnessed,0,0,1,0.007574867880211391,1,0.0
bundle,0,0,1,0.007574867880211391,1,0.0
freeze,1,0,0,-0.007751027598355844,1,0.0
hypermasculine,0,0,1,0.007574867880211391,1,0.0
walter,2,0,3,0.0074574280681150885,5,2.321928094887362
pulpy,1,0,1,-0.0001174398120963021,2,1.0
element,0,0,1,0.007574867880211391,1,0.0
bars,0,0,1,0.007574867880211391,1,0.0
bout,1,0,0,-0.007751027598355844,1,0.0
flashbulb,1,0,0,-0.007751027598355844,1,0.0
giler,1,0,0,-0.007751027598355844,1,0.0
punching,1,0,0,-0.007751027598355844,1,0.0
tyson,1,0,0,-0.007751027598355844,1,0.0
mcqueen,0,0,1,0.007574867880211391,1,0.0
outta,0,0,1,0.007574867880211391,1,0.0
ringside,0,0,1,0.007574867880211391,1,0.0
siegel,1,0,1,-0.0001174398120963021,2,1.0
salvage,1,0,0,-0.007751027598355844,1,0.0
coy,0,0,1,0.007574867880211391,1,0.0
wesley,0,0,1,0.007574867880211391,1,0.0
ving,0,0,1,0.007574867880211391,1,0.0
aldrich,1,0,0,-0.007751027598355844,1,0.0
1940s,0,0,1,0.007574867880211391,1,0.0
compliment,0,0,1,0.007574867880211391,1,0.0
gambit,0,0,1,0.007574867880211391,1,0.0
inevitability,0,0,1,0.007574867880211391,1,0.0
boosted,0,0,1,0.007574867880211391,1,0.0
unfaithful,6,0,6,-0.00041103934233705647,12,3.5849625007211565
unlikeable,1,0,0,-0.007751027598355844,1,0.0
sexually,1,0,0,-0.007751027598355844,1,0.0
impeccably,1,0,0,-0.007751027598355844,1,0.0
dragged,1,0,0,-0.007751027598355844,1,0.0
unconditional,0,0,2,0.015208455666470933,2,1.0
liberates,0,0,1,0.007574867880211391,1,0.0
imprisons,0,0,1,0.007574867880211391,1,0.0
belle,0,0,1,0.007574867880211391,1,0.0
sexuality,0,0,1,0.007574867880211391,1,0.0
tested,0,0,1,0.007574867880211391,1,0.0
jour,0,0,1,0.007574867880211391,1,0.0
indecent,1,0,1,-0.0001174398120963021,2,1.0
½,1,0,1,-0.0001174398120963021,2,1.0
martinez,0,0,1,0.007574867880211391,1,0.0
framed,1,0,0,-0.007751027598355844,1,0.0
soupcon,1,0,0,-0.007751027598355844,1,0.0
smut,1,0,0,-0.007751027598355844,1,0.0
meaningfulness,1,0,0,-0.007751027598355844,1,0.0
steamy,2,0,0,-0.015443335290663537,2,1.0
rembrandt,1,0,0,-0.007751027598355844,1,0.0
cheats,1,0,0,-0.007751027598355844,1,0.0
retreats,1,0,0,-0.007751027598355844,1,0.0
lyne,4,0,3,-0.007927187316500297,7,2.807354922057604
frenchman,0,0,1,0.007574867880211391,1,0.0
eroded,1,0,0,-0.007751027598355844,1,0.0
simplest,0,0,1,0.007574867880211391,1,0.0
dumplings,1,0,0,-0.007751027598355844,1,0.0
pork,1,0,0,-0.007751027598355844,1,0.0
wondered,0,0,1,0.007574867880211391,1,0.0
input,0,0,1,0.007574867880211391,1,0.0
adrian,2,0,1,-0.007809747504403995,3,1.5849625007211563
attracting,0,0,1,0.007574867880211391,1,0.0
insensitive,1,0,0,-0.007751027598355844,1,0.0
hurting,1,0,0,-0.007751027598355844,1,0.0
excruciatingly,1,0,0,-0.007751027598355844,1,0.0
entered,1,0,0,-0.007751027598355844,1,0.0
literal,1,0,0,-0.007751027598355844,1,0.0
nutjob,1,0,0,-0.007751027598355844,1,0.0
scorcher,0,0,1,0.007574867880211391,1,0.0
tease,0,0,1,0.007574867880211391,1,0.0
moralizing,1,0,0,-0.007751027598355844,1,0.0
chuckling,1,0,0,-0.007751027598355844,1,0.0
undecided,0,0,1,0.007574867880211391,1,0.0
alvin,0,0,1,0.007574867880211391,1,0.0
broyles,0,0,1,0.007574867880211391,1,0.0
sargent,0,0,1,0.007574867880211391,1,0.0
standout,0,0,1,0.007574867880211391,1,0.0
waking,3,0,1,-0.015502055196711688,4,2.0
sling,1,0,0,-0.007751027598355844,1,0.0
inhuman,1,0,0,-0.007751027598355844,1,0.0
degrades,1,0,0,-0.007751027598355844,1,0.0
squandering,2,0,0,-0.015443335290663537,2,1.0
unamusing,1,0,0,-0.007751027598355844,1,0.0
reckless,1,0,0,-0.007751027598355844,1,0.0
pabst,0,0,1,0.007574867880211391,1,0.0
ribbon,0,0,1,0.007574867880211391,1,0.0
springer,1,0,0,-0.007751027598355844,1,0.0
condescending,1,0,0,-0.007751027598355844,1,0.0
yep,1,0,0,-0.007751027598355844,1,0.0
sweep,1,0,0,-0.007751027598355844,1,0.0
zingers,1,0,0,-0.007751027598355844,1,0.0
brady,2,0,0,-0.015443335290663537,2,1.0
prosaic,1,0,0,-0.007751027598355844,1,0.0
horribly,1,0,0,-0.007751027598355844,1,0.0
truckzilla,1,0,0,-0.007751027598355844,1,0.0
worldly,1,0,0,-0.007751027598355844,1,0.0
peroxide,1,0,0,-0.007751027598355844,1,0.0
arkansas,1,0,0,-0.007751027598355844,1,0.0
honeys,1,0,0,-0.007751027598355844,1,0.0
betray,1,0,0,-0.007751027598355844,1,0.0
foursome,1,0,0,-0.007751027598355844,1,0.0
topnotch,1,0,0,-0.007751027598355844,1,0.0
shoving,1,0,0,-0.007751027598355844,1,0.0
condescension,1,0,0,-0.007751027598355844,1,0.0
pore,1,0,0,-0.007751027598355844,1,0.0
aborted,1,0,0,-0.007751027598355844,1,0.0
markers,1,0,0,-0.007751027598355844,1,0.0
mama,1,0,0,-0.007751027598355844,1,0.0
hillbilly,1,0,0,-0.007751027598355844,1,0.0
hillbillies,1,0,0,-0.007751027598355844,1,0.0
patronising,1,0,0,-0.007751027598355844,1,0.0
wallace,7,0,3,-0.031004110393423375,10,3.3219280948873626
fabricated,1,0,0,-0.007751027598355844,1,0.0
itching,1,0,0,-0.007751027598355844,1,0.0
tack,1,0,0,-0.007751027598355844,1,0.0
burning,2,0,0,-0.015443335290663537,2,1.0
drang,1,0,1,-0.0001174398120963021,2,1.0
bled,1,0,0,-0.007751027598355844,1,0.0
ia,1,0,1,-0.0001174398120963021,2,1.0
crisply,1,0,0,-0.007751027598355844,1,0.0
madebut,1,0,0,-0.007751027598355844,1,0.0
waxes,1,0,0,-0.007751027598355844,1,0.0
object,0,0,1,0.007574867880211391,1,0.0
patriotic,0,0,1,0.007574867880211391,1,0.0
dramatizing,0,0,1,0.007574867880211391,1,0.0
rah,0,0,2,0.015208455666470933,2,1.0
randall,3,0,2,-0.007868467410452145,5,2.321928094887362
telegrams,0,0,1,0.007574867880211391,1,0.0
vary,0,0,1,0.007574867880211391,1,0.0
deafening,0,0,1,0.007574867880211391,1,0.0
pathology,0,0,1,0.007574867880211391,1,0.0
detract,0,0,1,0.007574867880211391,1,0.0
megastar,0,0,1,0.007574867880211391,1,0.0
eulogizes,1,0,0,-0.007751027598355844,1,0.0
unbalanced,1,0,0,-0.007751027598355844,1,0.0
distinguishing,1,0,0,-0.007751027598355844,1,0.0
distinguishes,1,0,0,-0.007751027598355844,1,0.0
waving,0,0,1,0.007574867880211391,1,0.0
flag,0,0,1,0.007574867880211391,1,0.0
pearl,1,0,0,-0.007751027598355844,1,0.0
irrepressible,1,0,0,-0.007751027598355844,1,0.0
braveheart,1,0,0,-0.007751027598355844,1,0.0
overreaching,0,0,1,0.007574867880211391,1,0.0
attributing,0,0,1,0.007574867880211391,1,0.0
mar,0,0,1,0.007574867880211391,1,0.0
16,0,0,1,0.007574867880211391,1,0.0
rambo,1,0,0,-0.007751027598355844,1,0.0
literature,0,0,1,0.007574867880211391,1,0.0
unassuageable,0,0,1,0.007574867880211391,1,0.0
cruelty,0,0,1,0.007574867880211391,1,0.0
iliad,0,0,1,0.007574867880211391,1,0.0
fought,0,0,1,0.007574867880211391,1,0.0
adversaries,0,0,2,0.015208455666470933,2,1.0
bestows,0,0,1,0.007574867880211391,1,0.0
veterans,0,0,1,0.007574867880211391,1,0.0
generously,0,0,1,0.007574867880211391,1,0.0
apolitically,0,0,1,0.007574867880211391,1,0.0
settled,0,0,1,0.007574867880211391,1,0.0
corniest,0,0,1,0.007574867880211391,1,0.0
romanced,0,0,1,0.007574867880211391,1,0.0
lauper,0,0,1,0.007574867880211391,1,0.0
excessively,0,0,1,0.007574867880211391,1,0.0
underconfident,0,0,1,0.007574867880211391,1,0.0
cyndi,0,0,1,0.007574867880211391,1,0.0
walken,0,0,1,0.007574867880211391,1,0.0
spotting,0,0,1,0.007574867880211391,1,0.0
locals,0,0,1,0.007574867880211391,1,0.0
cleveland,0,0,1,0.007574867880211391,1,0.0
envious,0,0,1,0.007574867880211391,1,0.0
collinwood,3,0,0,-0.02313564298297123,3,1.5849625007211563
conspiracies,1,0,0,-0.007751027598355844,1,0.0
apartheid,1,0,0,-0.007751027598355844,1,0.0
encompasses,0,0,1,0.007574867880211391,1,0.0
enormously,0,0,1,0.007574867880211391,1,0.0
russos,2,0,0,-0.015443335290663537,2,1.0
flailing,1,0,0,-0.007751027598355844,1,0.0
lookin,0,0,1,0.007574867880211391,1,0.0
sturges,0,0,1,0.007574867880211391,1,0.0
mamet,0,0,1,0.007574867880211391,1,0.0
charma,0,0,1,0.007574867880211391,1,0.0
cheerfully,0,0,1,0.007574867880211391,1,0.0
shambling,0,0,1,0.007574867880211391,1,0.0
furiously,0,0,1,0.007574867880211391,1,0.0
advised,1,0,0,-0.007751027598355844,1,0.0
scratching,1,0,0,-0.007751027598355844,1,0.0
participate,1,0,0,-0.007751027598355844,1,0.0
earnestly,1,0,0,-0.007751027598355844,1,0.0
busting,1,0,0,-0.007751027598355844,1,0.0
expend,1,0,0,-0.007751027598355844,1,0.0
progress,1,0,0,-0.007751027598355844,1,0.0
megaplexes,1,0,0,-0.007751027598355844,1,0.0
sketchy,1,0,0,-0.007751027598355844,1,0.0
inexplicably,1,0,0,-0.007751027598355844,1,0.0
faintly,1,0,0,-0.007751027598355844,1,0.0
kaputschnik,0,0,1,0.007574867880211391,1,0.0
bellini,0,0,2,0.015208455666470933,2,1.0
jell,1,0,0,-0.007751027598355844,1,0.0
nowheresville,1,0,0,-0.007751027598355844,1,0.0
patois,0,0,1,0.007574867880211391,1,0.0
mullinski,0,0,1,0.007574867880211391,1,0.0
breezes,0,0,1,0.007574867880211391,1,0.0
84,0,0,1,0.007574867880211391,1,0.0
thoughtfully,0,0,1,0.007574867880211391,1,0.0
ephemeral,1,0,0,-0.007751027598355844,1,0.0
venerable,0,0,1,0.007574867880211391,1,0.0
loopiness,1,0,0,-0.007751027598355844,1,0.0
rag,1,0,0,-0.007751027598355844,1,0.0
overwritten,1,0,0,-0.007751027598355844,1,0.0
comically,0,0,1,0.007574867880211391,1,0.0
aloft,0,0,1,0.007574867880211391,1,0.0
clicks,1,0,0,-0.007751027598355844,1,0.0
runyon,1,0,0,-0.007751027598355844,1,0.0
engagingly,1,0,0,-0.007751027598355844,1,0.0
slob,1,0,0,-0.007751027598355844,1,0.0
malle,1,0,0,-0.007751027598355844,1,0.0
reductions,1,0,0,-0.007751027598355844,1,0.0
lohman,0,0,4,0.03047563123899002,4,2.0
allison,0,0,1,0.007574867880211391,1,0.0
slivers,0,0,1,0.007574867880211391,1,0.0
impressions,0,0,1,0.007574867880211391,1,0.0
leaping,0,0,1,0.007574867880211391,1,0.0
traits,0,0,1,0.007574867880211391,1,0.0
kosminsky,0,0,5,0.03810921902524956,5,2.321928094887362
sacrifices,1,0,0,-0.007751027598355844,1,0.0
rebellion,0,0,1,0.007574867880211391,1,0.0
accommodate,0,0,1,0.007574867880211391,1,0.0
heartbreak,0,0,1,0.007574867880211391,1,0.0
arduous,0,0,1,0.007574867880211391,1,0.0
domineering,0,0,1,0.007574867880211391,1,0.0
homes,0,0,1,0.007574867880211391,1,0.0
incredible,0,0,1,0.007574867880211391,1,0.0
blew,0,0,1,0.007574867880211391,1,0.0
erects,0,0,1,0.007574867880211391,1,0.0
adapts,0,0,1,0.007574867880211391,1,0.0
moist,0,0,1,0.007574867880211391,1,0.0
bedevils,0,0,1,0.007574867880211391,1,0.0
reader,0,0,1,0.007574867880211391,1,0.0
akin,0,0,1,0.007574867880211391,1,0.0
nerved,0,0,1,0.007574867880211391,1,0.0
dresses,1,0,0,-0.007751027598355844,1,0.0
materials,1,0,0,-0.007751027598355844,1,0.0
cynic,1,0,0,-0.007751027598355844,1,0.0
reduction,1,0,0,-0.007751027598355844,1,0.0
bone,0,0,1,0.007574867880211391,1,0.0
oprahfication,0,0,1,0.007574867880211391,1,0.0
retains,0,0,1,0.007574867880211391,1,0.0
forum,0,0,1,0.007574867880211391,1,0.0
disappointment,1,0,0,-0.007751027598355844,1,0.0
windtalkers,8,0,3,-0.03869641808573107,11,3.4594316186372978
balletic,0,0,1,0.007574867880211391,1,0.0
directive,0,0,1,0.007574867880211391,1,0.0
merge,0,0,1,0.007574867880211391,1,0.0
privates,1,0,0,-0.007751027598355844,1,0.0
passage,1,0,0,-0.007751027598355844,1,0.0
sainthood,1,0,0,-0.007751027598355844,1,0.0
dogged,1,0,0,-0.007751027598355844,1,0.0
inexorable,1,0,0,-0.007751027598355844,1,0.0
filmcomes,0,0,1,0.007574867880211391,1,0.0
squandered,1,0,0,-0.007751027598355844,1,0.0
choreographed,1,0,0,-0.007751027598355844,1,0.0
debris,0,0,1,0.007574867880211391,1,0.0
norris,1,0,0,-0.007751027598355844,1,0.0
grenade,2,0,0,-0.015443335290663537,2,1.0
indication,1,0,0,-0.007751027598355844,1,0.0
bulk,1,0,0,-0.007751027598355844,1,0.0
undermine,1,0,0,-0.007751027598355844,1,0.0
instincts,1,0,0,-0.007751027598355844,1,0.0
stereotyped,1,0,0,-0.007751027598355844,1,0.0
ravaging,0,0,1,0.007574867880211391,1,0.0
disguised,1,0,0,-0.007751027598355844,1,0.0
heartily,1,0,0,-0.007751027598355844,1,0.0
layer,2,0,0,-0.015443335290663537,2,1.0
atop,1,0,0,-0.007751027598355844,1,0.0
amorality,1,0,0,-0.007751027598355844,1,0.0
peculiarly,1,0,0,-0.007751027598355844,1,0.0
piles,1,0,0,-0.007751027598355844,1,0.0
hoo,1,0,0,-0.007751027598355844,1,0.0
specious,1,0,0,-0.007751027598355844,1,0.0
navajos,1,0,0,-0.007751027598355844,1,0.0
ha,1,0,0,-0.007751027598355844,1,0.0
gratifying,0,0,1,0.007574867880211391,1,0.0
shapelessly,0,0,1,0.007574867880211391,1,0.0
juncture,1,0,0,-0.007751027598355844,1,0.0
sabotages,1,0,0,-0.007751027598355844,1,0.0
ransacked,1,0,0,-0.007751027598355844,1,0.0
talkers,1,0,0,-0.007751027598355844,1,0.0
blasting,1,0,0,-0.007751027598355844,1,0.0
airs,1,0,0,-0.007751027598355844,1,0.0
grass,0,0,1,0.007574867880211391,1,0.0
concocted,1,0,0,-0.007751027598355844,1,0.0
triple,0,0,2,0.015208455666470933,2,1.0
thrashing,1,0,0,-0.007751027598355844,1,0.0
amped,1,0,0,-0.007751027598355844,1,0.0
demographics,1,0,0,-0.007751027598355844,1,0.0
posturing,0,0,1,0.007574867880211391,1,0.0
